"seqID","arrayID","start","end","strand","score","eval","width","class","score_template"
"CP068268_39050443_39150442",2,24669,24843,"+",18.6046511627907,3.2e-19,175,"171_1",-1
"CP068268_39050443_39150442",2,24844,25015,"+",16.8604651162791,8.1e-21,172,"171_1",-1
"CP068268_39050443_39150442",2,25016,25186,"+",11.6279069767442,7.4e-27,171,"171_1",-1
"CP068268_39050443_39150442",2,25187,25357,"+",19.7674418604651,-1,171,"171_1",-1
"CP068268_39050443_39150442",2,25358,25526,"+",20.9302325581395,-1,169,"171_1",-1
"CP068268_39050443_39150442",2,25527,25689,"+",16.8604651162791,-1,163,"171_1",-1
"CP068268_39050443_39150442",2,25690,25859,"+",16.2790697674419,-1,170,"171_1",-1
"CP068268_39050443_39150442",2,25860,26031,"+",14.5348837209302,3.7e-25,172,"171_1",-1
"CP068268_39050443_39150442",2,26032,26203,"+",16.2790697674419,3.4e-19,172,"171_1",-1
"CP068268_39050443_39150442",2,26204,26375,"+",13.3720930232558,2.9e-25,172,"171_1",-1
"CP068268_39050443_39150442",2,26376,26547,"+",12.7906976744186,2.6e-24,172,"171_1",-1
"CP068268_39050443_39150442",2,26548,26718,"+",11.046511627907,1.5e-21,171,"171_1",-1
"CP068268_39050443_39150442",2,26719,26889,"+",13.3720930232558,-1,171,"171_1",-1
"CP068268_39050443_39150442",2,26890,27058,"+",16.2790697674419,-1,169,"171_1",-1
"CP068268_39050443_39150442",2,27059,27229,"+",16.8604651162791,4.2e-21,171,"171_1",-1
"CP068268_39050443_39150442",2,27230,27401,"+",12.7906976744186,3.5e-24,172,"171_1",-1
"CP068268_39050443_39150442",2,27402,27571,"+",18.0232558139535,-1,170,"171_1",-1
"CP068268_39050443_39150442",2,27572,27743,"+",15.1162790697674,-1,172,"171_1",-1
"CP068268_39050443_39150442",2,27744,27915,"+",16.8604651162791,1.3e-21,172,"171_1",-1
"CP068268_39050443_39150442",2,27916,28086,"+",15.1162790697674,2.3e-22,171,"171_1",-1
"CP068268_39050443_39150442",2,28087,28259,"+",12.7906976744186,7.9e-25,173,"171_1",-1
"CP068268_39050443_39150442",2,28260,28429,"+",11.6279069767442,-1,170,"171_1",-1
"CP068268_39050443_39150442",2,28430,28598,"+",16.8604651162791,-1,169,"171_1",-1
"CP068268_39050443_39150442",2,28599,28776,"+",16.2790697674419,5.1e-22,178,"171_1",-1
"CP068268_39050443_39150442",2,28777,28948,"+",11.6279069767442,6e-25,172,"171_1",-1
"CP068268_39050443_39150442",2,28949,29121,"+",11.6279069767442,3.2e-24,173,"171_1",-1
"CP068268_39050443_39150442",2,29122,29230,"+",43.0232558139535,-1,109,"171_1",-1
"CP068268_39050443_39150442",3,31215,31384,"+",15.2046783625731,4.5e-20,170,"171_1",-1
"CP068268_39050443_39150442",3,31385,31561,"+",19.8830409356725,9.4e-19,177,"171_1",-1
"CP068268_39050443_39150442",3,31562,31732,"+",14.6198830409357,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,31733,31903,"+",15.2046783625731,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,31904,31959,"+",68.4210526315789,0.33,56,"171_1",-1
"CP068268_39050443_39150442",3,31960,32209,"+",77.7777777777778,-1,250,"171_1",0.777777777777778
"CP068268_39050443_39150442",3,32210,32379,"+",21.0526315789474,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,32380,32549,"+",18.1286549707602,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,32550,32721,"+",14.6198830409357,-1,172,"171_1",-1
"CP068268_39050443_39150442",3,32722,32889,"+",19.8830409356725,-1,168,"171_1",-1
"CP068268_39050443_39150442",3,32890,33061,"+",17.5438596491228,8.4e-19,172,"171_1",-1
"CP068268_39050443_39150442",3,33062,33235,"+",14.6198830409357,4.7e-23,174,"171_1",-1
"CP068268_39050443_39150442",3,33236,33407,"+",14.0350877192982,4e-22,172,"171_1",-1
"CP068268_39050443_39150442",3,33408,33578,"+",15.7894736842105,1.8e-21,171,"171_1",-1
"CP068268_39050443_39150442",3,33579,33750,"+",11.6959064327485,1.1e-24,172,"171_1",-1
"CP068268_39050443_39150442",3,33751,33921,"+",11.6959064327485,1.6e-24,171,"171_1",-1
"CP068268_39050443_39150442",3,33922,34091,"+",18.1286549707602,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,34092,34263,"+",16.9590643274854,-1,172,"171_1",-1
"CP068268_39050443_39150442",3,34264,34435,"+",11.6959064327485,1.2e-26,172,"171_1",-1
"CP068268_39050443_39150442",3,34436,34607,"+",13.4502923976608,7.5e-24,172,"171_1",-1
"CP068268_39050443_39150442",3,34608,34780,"+",12.8654970760234,1.2e-21,173,"171_1",-1
"CP068268_39050443_39150442",3,34781,34949,"+",15.2046783625731,1.1e-21,169,"171_1",-1
"CP068268_39050443_39150442",3,34950,35123,"+",12.8654970760234,5.7e-25,174,"171_1",-1
"CP068268_39050443_39150442",3,35124,35295,"+",15.2046783625731,6.6e-23,172,"171_1",-1
"CP068268_39050443_39150442",3,35296,35467,"+",13.4502923976608,8.1e-22,172,"171_1",-1
"CP068268_39050443_39150442",3,35468,35637,"+",18.7134502923977,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,35638,35808,"+",16.374269005848,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,35809,35979,"+",12.8654970760234,3.5e-23,171,"171_1",-1
"CP068268_39050443_39150442",3,35980,36151,"+",15.2046783625731,2.3e-22,172,"171_1",-1
"CP068268_39050443_39150442",3,36152,36324,"+",11.6959064327485,-1,173,"171_1",-1
"CP068268_39050443_39150442",3,36325,36495,"+",16.374269005848,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,36496,36667,"+",15.2046783625731,2.8e-21,172,"171_1",-1
"CP068268_39050443_39150442",3,36668,36839,"+",14.0350877192982,1.9e-23,172,"171_1",-1
"CP068268_39050443_39150442",3,36840,37008,"+",16.374269005848,2.7e-22,169,"171_1",-1
"CP068268_39050443_39150442",3,37009,37180,"+",15.7894736842105,1.7e-19,172,"171_1",-1
"CP068268_39050443_39150442",3,37181,37350,"+",18.1286549707602,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,37351,37521,"+",17.5438596491228,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,37522,37692,"+",21.6374269005848,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,37693,37863,"+",14.6198830409357,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,37864,38031,"+",12.8654970760234,-1,168,"171_1",-1
"CP068268_39050443_39150442",3,38032,38202,"+",17.5438596491228,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,38203,38370,"+",15.2046783625731,-1,168,"171_1",-1
"CP068268_39050443_39150442",3,38371,38544,"+",17.5438596491228,1.2e-22,174,"171_1",-1
"CP068268_39050443_39150442",3,38545,38714,"+",16.374269005848,3.7e-17,170,"171_1",-1
"CP068268_39050443_39150442",3,38715,38886,"+",15.7894736842105,7e-21,172,"171_1",-1
"CP068268_39050443_39150442",3,38887,39068,"+",21.6374269005848,-1,182,"171_1",-1
"CP068268_39050443_39150442",3,39069,39239,"+",14.6198830409357,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,39240,39411,"+",12.280701754386,6.2e-25,172,"171_1",-1
"CP068268_39050443_39150442",3,39412,39583,"+",14.0350877192982,3.6e-21,172,"171_1",-1
"CP068268_39050443_39150442",3,39584,39757,"+",19.2982456140351,6e-18,174,"171_1",-1
"CP068268_39050443_39150442",3,39758,39904,"+",22.8070175438596,1.3e-18,147,"171_1",-1
"CP068268_39050443_39150442",3,39905,40076,"+",17.5438596491228,2.8e-22,172,"171_1",-1
"CP068268_39050443_39150442",3,40077,40255,"+",15.2046783625731,-1,179,"171_1",-1
"CP068268_39050443_39150442",3,40256,40425,"+",15.7894736842105,-1,170,"171_1",-1
"CP068268_39050443_39150442",3,40426,40597,"+",14.0350877192982,3.2e-23,172,"171_1",-1
"CP068268_39050443_39150442",3,40598,40768,"+",18.1286549707602,8.3e-18,171,"171_1",-1
"CP068268_39050443_39150442",3,40769,40941,"+",21.0526315789474,-1,173,"171_1",-1
"CP068268_39050443_39150442",3,40942,41112,"+",11.6959064327485,-1,171,"171_1",-1
"CP068268_39050443_39150442",3,41113,41281,"+",18.1286549707602,1.3e-17,169,"171_1",-1
"CP068268_39050443_39150442",3,41282,41450,"+",16.9590643274854,-1,169,"171_1",-1
"CP068268_39050443_39150442",3,41451,41622,"+",18.1286549707602,-1,172,"171_1",-1
"CP068268_39050443_39150442",3,41623,41800,"+",20.4678362573099,-1,178,"171_1",-1
"CP068268_39050443_39150442",3,41801,41929,"+",33.3333333333333,-1,129,"171_1",-1
"CP068268_39050443_39150442",3,41930,42098,"+",23.9766081871345,1.3e-11,169,"171_1",-1
"CP068268_39050443_39150442",3,42099,42177,"+",56.7251461988304,-1,79,"171_1",-1
"CP068268_39050443_39150442",4,47765,47920,"+",25,-1,156,"171_1",-1
"CP068268_39050443_39150442",4,47921,48093,"+",12.2093023255814,1.2e-22,173,"171_1",-1
"CP068268_39050443_39150442",4,48094,48265,"+",15.6976744186047,2.6e-23,172,"171_1",-1
"CP068268_39050443_39150442",4,48266,48434,"+",19.7674418604651,-1,169,"171_1",-1
"CP068268_39050443_39150442",4,48435,48592,"+",19.7674418604651,-1,158,"171_1",-1
"CP068268_39050443_39150442",4,48593,48764,"+",15.6976744186047,1.8e-20,172,"171_1",-1
"CP068268_39050443_39150442",4,48765,48935,"+",11.046511627907,6.7e-22,171,"171_1",-1
"CP068268_39050443_39150442",4,48936,49104,"+",11.046511627907,8.1e-20,169,"171_1",-1
"CP068268_39050443_39150442",4,49105,49276,"+",13.953488372093,1.1e-22,172,"171_1",-1
"CP068268_39050443_39150442",4,49277,49448,"+",13.3720930232558,6e-21,172,"171_1",-1
"CP068268_39050443_39150442",4,49449,49620,"+",18.6046511627907,9.4e-20,172,"171_1",-1
"CP068268_39050443_39150442",4,49621,49792,"+",11.6279069767442,1.8e-24,172,"171_1",-1
"CP068268_39050443_39150442",4,49793,49964,"+",19.7674418604651,-1,172,"171_1",-1
"CP068268_39050443_39150442",4,49965,50134,"+",13.953488372093,-1,170,"171_1",-1
"CP068268_39050443_39150442",4,50135,50304,"+",12.2093023255814,-1,170,"171_1",-1
"CP068268_39050443_39150442",4,50305,50474,"+",16.8604651162791,1.7e-18,170,"171_1",-1
"CP068268_39050443_39150442",4,50475,50645,"+",20.9302325581395,4.4e-19,171,"171_1",-1
"CP068268_39050443_39150442",4,50646,50742,"-",56.9767441860465,-1,97,"171_1",0.569767441860465
"CP068268_39050443_39150442",4,50743,50790,"+",72.0930232558139,1.4,48,"171_1",-1
"CP068268_39050443_39150442",4,50791,50962,"+",18.0232558139535,4.6e-18,172,"171_1",-1
"CP068268_39050443_39150442",4,50963,51133,"+",13.3720930232558,3.8e-19,171,"171_1",-1
"CP068268_39050443_39150442",4,51134,51305,"+",20.3488372093023,3.9e-18,172,"171_1",-1
"CP068268_39050443_39150442",4,51306,51478,"+",15.1162790697674,7.6e-22,173,"171_1",-1
"CP068268_39050443_39150442",4,51479,51652,"+",9.88372093023256,-1,174,"171_1",-1
"CP068268_39050443_39150442",4,51653,51823,"+",17.4418604651163,-1,171,"171_1",-1
"CP068268_39050443_39150442",4,51824,51995,"+",15.6976744186047,-1,172,"171_1",-1
"CP068268_39050443_39150442",4,51996,52167,"+",12.7906976744186,8.9e-25,172,"171_1",-1
"CP068268_39050443_39150442",4,52168,52339,"+",13.3720930232558,6.4e-23,172,"171_1",-1
"CP068268_39050443_39150442",4,52340,52517,"+",16.2790697674419,1.3e-18,178,"171_1",-1
"CP068268_39050443_39150442",4,52518,52689,"+",11.046511627907,1.7e-24,172,"171_1",-1
"CP068268_39050443_39150442",4,52690,52861,"+",16.8604651162791,2.5e-20,172,"171_1",-1
"CP068268_39050443_39150442",4,52862,53031,"+",11.6279069767442,5.3e-23,170,"171_1",-1
"CP068268_39050443_39150442",4,53032,53204,"+",8.72093023255814,1.8e-26,173,"171_1",-1
"CP068268_39050443_39150442",4,53205,53375,"+",15.1162790697674,2.9e-21,171,"171_1",-1
"CP068268_39050443_39150442",4,53376,53547,"+",20.3488372093023,1.9e-17,172,"171_1",-1
"CP068268_39050443_39150442",4,53548,53712,"+",15.1162790697674,5.5e-22,165,"171_1",-1
"CP068268_39050443_39150442",4,53713,53880,"+",14.5348837209302,2.1e-17,168,"171_1",-1
"CP068268_39050443_39150442",4,53881,54050,"+",11.6279069767442,-1,170,"171_1",-1
"CP068268_39050443_39150442",4,54051,54225,"+",20.9302325581395,-1,175,"171_1",-1
"CP068268_39050443_39150442",4,54226,54395,"+",12.2093023255814,4.3e-20,170,"171_1",-1
"CP068268_39050443_39150442",4,54396,54567,"+",9.30232558139535,4.9e-26,172,"171_1",-1
"CP068268_39050443_39150442",4,54568,54739,"+",11.6279069767442,2.1e-22,172,"171_1",-1
"CP068268_39050443_39150442",4,54740,54911,"+",19.1860465116279,3.8e-18,172,"171_1",-1
"CP068268_39050443_39150442",4,54912,55084,"+",17.4418604651163,4.3e-20,173,"171_1",-1
"CP068268_39050443_39150442",4,55085,55256,"+",9.30232558139535,1.9e-25,172,"171_1",-1
"CP068268_39050443_39150442",4,55257,55428,"+",15.6976744186047,1.1e-20,172,"171_1",-1
"CP068268_39050443_39150442",4,55429,55599,"+",6.97674418604651,2.2e-26,171,"171_1",-1
"CP068268_39050443_39150442",4,55600,55771,"+",6.97674418604651,5e-28,172,"171_1",-1
"CP068268_39050443_39150442",4,55772,55944,"+",9.88372093023256,1.4e-24,173,"171_1",-1
"CP068268_39050443_39150442",4,55945,56114,"+",13.953488372093,8.1e-23,170,"171_1",-1
"CP068268_39050443_39150442",4,56115,56287,"+",14.5348837209302,4.9e-19,173,"171_1",-1
"CP068268_39050443_39150442",4,56288,56459,"+",15.6976744186047,9.2e-20,172,"171_1",-1
"CP068268_39050443_39150442",4,56460,56631,"+",11.6279069767442,7.7e-23,172,"171_1",-1
"CP068268_39050443_39150442",4,56632,56803,"+",18.6046511627907,4.4e-16,172,"171_1",-1
"CP068268_39050443_39150442",4,56804,56975,"+",9.88372093023256,1.8e-24,172,"171_1",-1
"CP068268_39050443_39150442",4,56976,57145,"+",15.6976744186047,-1,170,"171_1",-1
"CP068268_39050443_39150442",4,57146,57254,"+",45.3488372093023,-1,109,"171_1",-1
"CP068268_39050443_39150442",4,47639,47764,"+",50.5813953488372,-1,126,"171_1",-1
"CP068268_39050443_39150442",5,57343,57514,"-",17.4418604651163,1.7e-20,172,"171_1",-1
"CP068268_39050443_39150442",5,57515,57685,"-",11.6279069767442,3.9e-26,171,"171_1",-1
"CP068268_39050443_39150442",5,57686,57857,"-",14.5348837209302,1.3e-25,172,"171_1",-1
"CP068268_39050443_39150442",5,57858,58028,"-",15.1162790697674,5.1e-21,171,"171_1",-1
"CP068268_39050443_39150442",5,58029,58198,"-",15.1162790697674,1.4e-21,170,"171_1",-1
"CP068268_39050443_39150442",5,58199,58368,"-",13.3720930232558,8.3e-23,170,"171_1",-1
"CP068268_39050443_39150442",5,58369,58540,"-",11.6279069767442,8.8e-28,172,"171_1",-1
"CP068268_39050443_39150442",5,58541,58712,"-",15.6976744186047,1.5e-20,172,"171_1",-1
"CP068268_39050443_39150442",5,58713,58884,"-",8.72093023255814,8e-28,172,"171_1",-1
"CP068268_39050443_39150442",5,58885,59056,"-",9.30232558139535,1.4e-24,172,"171_1",-1
"CP068268_39050443_39150442",5,59057,59227,"-",13.3720930232558,-1,171,"171_1",-1
"CP068268_39050443_39150442",5,59228,59399,"-",12.2093023255814,-1,172,"171_1",-1
"CP068268_39050443_39150442",5,59400,59521,"-",34.3023255813954,8e-13,122,"171_1",-1
"CP068268_39050443_39150442",5,59522,59689,"-",13.953488372093,9.3e-24,168,"171_1",-1
"CP068268_39050443_39150442",5,59690,59860,"-",15.1162790697674,8.6e-24,171,"171_1",-1
"CP068268_39050443_39150442",5,59861,60028,"-",12.2093023255814,-1,168,"171_1",-1
"CP068268_39050443_39150442",5,60029,60201,"-",15.6976744186047,-1,173,"171_1",-1
"CP068268_39050443_39150442",5,60202,60373,"-",11.046511627907,7.9e-25,172,"171_1",-1
"CP068268_39050443_39150442",5,60374,60541,"-",16.2790697674419,6.4e-22,168,"171_1",-1
"CP068268_39050443_39150442",6,69841,70043,"-",60.233918128655,-1,203,"171_1",-1
"CP068268_39050443_39150442",6,70044,70214,"-",15.7894736842105,2.2e-21,171,"171_1",-1
"CP068268_39050443_39150442",6,70215,70386,"-",14.6198830409357,3e-24,172,"171_1",-1
"CP068268_39050443_39150442",6,70387,70569,"-",19.8830409356725,8e-22,183,"171_1",-1
"CP068268_39050443_39150442",6,70570,70740,"-",19.8830409356725,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,70741,70918,"-",16.374269005848,-1,178,"171_1",-1
"CP068268_39050443_39150442",6,70919,71090,"-",13.4502923976608,1.7e-23,172,"171_1",-1
"CP068268_39050443_39150442",6,71091,71262,"-",11.1111111111111,1e-24,172,"171_1",-1
"CP068268_39050443_39150442",6,71263,71436,"-",14.6198830409357,2.5e-22,174,"171_1",-1
"CP068268_39050443_39150442",6,71437,71607,"-",9.94152046783626,1.1e-26,171,"171_1",-1
"CP068268_39050443_39150442",6,71608,71778,"-",13.4502923976608,2.3e-24,171,"171_1",-1
"CP068268_39050443_39150442",6,71779,71949,"-",13.4502923976608,1.8e-22,171,"171_1",-1
"CP068268_39050443_39150442",6,71950,72127,"-",21.6374269005848,2e-18,178,"171_1",-1
"CP068268_39050443_39150442",6,72128,72297,"-",9.94152046783626,3.7e-23,170,"171_1",-1
"CP068268_39050443_39150442",6,72298,72467,"-",14.0350877192982,5.3e-22,170,"171_1",-1
"CP068268_39050443_39150442",6,72468,72639,"-",10.5263157894737,4.6e-26,172,"171_1",-1
"CP068268_39050443_39150442",6,72640,72807,"-",18.7134502923977,8.4e-18,168,"171_1",-1
"CP068268_39050443_39150442",6,72808,72978,"-",18.7134502923977,7.4e-19,171,"171_1",-1
"CP068268_39050443_39150442",6,72979,73149,"-",16.374269005848,6e-20,171,"171_1",-1
"CP068268_39050443_39150442",6,73150,73320,"-",12.8654970760234,4.9e-21,171,"171_1",-1
"CP068268_39050443_39150442",6,73321,73492,"-",12.280701754386,8.4e-27,172,"171_1",-1
"CP068268_39050443_39150442",6,73493,73665,"-",16.9590643274854,2.4e-20,173,"171_1",-1
"CP068268_39050443_39150442",6,73666,73836,"-",15.7894736842105,1.3e-19,171,"171_1",-1
"CP068268_39050443_39150442",6,73837,74008,"-",16.374269005848,8.3e-21,172,"171_1",-1
"CP068268_39050443_39150442",6,74009,74179,"-",13.4502923976608,9.4e-22,171,"171_1",-1
"CP068268_39050443_39150442",6,74180,74349,"-",11.1111111111111,4e-22,170,"171_1",-1
"CP068268_39050443_39150442",6,74350,74519,"-",16.374269005848,1.9e-19,170,"171_1",-1
"CP068268_39050443_39150442",6,74520,74690,"-",15.2046783625731,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,74691,74861,"-",21.0526315789474,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,74862,75037,"-",16.9590643274854,-1,176,"171_1",-1
"CP068268_39050443_39150442",6,75038,75209,"-",11.1111111111111,1e-22,172,"171_1",-1
"CP068268_39050443_39150442",6,75210,75381,"-",17.5438596491228,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,75382,75553,"-",12.8654970760234,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,75554,75725,"-",18.7134502923977,3.2e-17,172,"171_1",-1
"CP068268_39050443_39150442",6,75726,75897,"-",18.1286549707602,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,75898,76067,"-",18.1286549707602,-1,170,"171_1",-1
"CP068268_39050443_39150442",6,76068,76235,"-",15.2046783625731,-1,168,"171_1",-1
"CP068268_39050443_39150442",6,76236,76409,"-",16.374269005848,-1,174,"171_1",-1
"CP068268_39050443_39150442",6,76410,76580,"-",14.0350877192982,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,76581,76752,"-",18.1286549707602,4.5e-15,172,"171_1",-1
"CP068268_39050443_39150442",6,76753,76926,"-",18.7134502923977,6.4e-19,174,"171_1",-1
"CP068268_39050443_39150442",6,76927,77098,"-",13.4502923976608,3.1e-24,172,"171_1",-1
"CP068268_39050443_39150442",6,77099,77268,"-",19.8830409356725,4.3e-16,170,"171_1",-1
"CP068268_39050443_39150442",6,77269,77439,"-",14.6198830409357,2.5e-21,171,"171_1",-1
"CP068268_39050443_39150442",6,77440,77611,"-",15.2046783625731,5.9e-22,172,"171_1",-1
"CP068268_39050443_39150442",6,77612,77781,"-",19.8830409356725,1.8e-12,170,"171_1",-1
"CP068268_39050443_39150442",6,77782,77975,"-",29.8245614035088,6.3e-17,194,"171_1",-1
"CP068268_39050443_39150442",6,77976,78146,"-",8.7719298245614,2.1e-26,171,"171_1",-1
"CP068268_39050443_39150442",6,78147,78317,"-",18.1286549707602,9e-14,171,"171_1",-1
"CP068268_39050443_39150442",6,78318,78379,"-",66.0818713450292,-1,62,"171_1",-1
"CP068268_39050443_39150442",6,78380,78551,"-",17.5438596491228,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,78552,78670,"-",37.4269005847953,-1,119,"171_1",0.374269005847953
"CP068268_39050443_39150442",6,78671,78834,"+",23.9766081871345,1.2e-17,164,"171_1",-1
"CP068268_39050443_39150442",6,78835,79006,"+",16.9590643274854,4.5e-21,172,"171_1",-1
"CP068268_39050443_39150442",6,79007,79178,"+",16.9590643274854,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,79179,79350,"+",14.6198830409357,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,79351,79520,"+",14.6198830409357,1.2e-21,170,"171_1",-1
"CP068268_39050443_39150442",6,79521,79692,"+",11.1111111111111,8.5e-25,172,"171_1",-1
"CP068268_39050443_39150442",6,79693,79862,"+",14.6198830409357,5.2e-19,170,"171_1",-1
"CP068268_39050443_39150442",6,79863,80033,"+",10.5263157894737,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,80034,80205,"+",13.4502923976608,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,80206,80375,"+",10.5263157894737,-1,170,"171_1",-1
"CP068268_39050443_39150442",6,80376,80552,"+",18.7134502923977,-1,177,"171_1",-1
"CP068268_39050443_39150442",6,80553,80721,"+",18.7134502923977,-1,169,"171_1",-1
"CP068268_39050443_39150442",6,80722,80894,"+",14.0350877192982,1.2e-22,173,"171_1",-1
"CP068268_39050443_39150442",6,80895,81066,"+",14.6198830409357,5.3e-19,172,"171_1",-1
"CP068268_39050443_39150442",6,81067,81222,"+",22.8070175438596,-1,156,"171_1",-1
"CP068268_39050443_39150442",6,81223,81381,"+",21.6374269005848,-1,159,"171_1",-1
"CP068268_39050443_39150442",6,81382,81548,"+",16.374269005848,1.2e-18,167,"171_1",-1
"CP068268_39050443_39150442",6,81549,81719,"+",10.5263157894737,4.2e-24,171,"171_1",-1
"CP068268_39050443_39150442",6,81720,81892,"+",12.280701754386,1.5e-22,173,"171_1",-1
"CP068268_39050443_39150442",6,81893,82061,"+",15.2046783625731,-1,169,"171_1",-1
"CP068268_39050443_39150442",6,82062,82241,"+",21.0526315789474,-1,180,"171_1",-1
"CP068268_39050443_39150442",6,82242,82412,"+",14.6198830409357,4e-23,171,"171_1",-1
"CP068268_39050443_39150442",6,82413,82584,"+",15.2046783625731,1.9e-20,172,"171_1",-1
"CP068268_39050443_39150442",6,82585,82757,"+",14.6198830409357,-1,173,"171_1",-1
"CP068268_39050443_39150442",6,82758,82928,"+",15.2046783625731,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,82929,83102,"+",16.374269005848,-1,174,"171_1",-1
"CP068268_39050443_39150442",6,83103,83274,"+",16.9590643274854,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,83275,83445,"+",15.2046783625731,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,83446,83618,"+",16.374269005848,-1,173,"171_1",-1
"CP068268_39050443_39150442",6,83619,83791,"+",15.7894736842105,-1,173,"171_1",-1
"CP068268_39050443_39150442",6,83792,83967,"+",23.3918128654971,-1,176,"171_1",-1
"CP068268_39050443_39150442",6,83968,84139,"+",20.4678362573099,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,84140,84311,"+",17.5438596491228,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,84312,84482,"+",11.1111111111111,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,84483,84650,"+",16.374269005848,-1,168,"171_1",-1
"CP068268_39050443_39150442",6,84651,84822,"+",16.374269005848,-1,172,"171_1",-1
"CP068268_39050443_39150442",6,84823,84999,"+",16.9590643274854,2.8e-23,177,"171_1",-1
"CP068268_39050443_39150442",6,85000,85142,"+",29.2397660818713,-1,143,"171_1",-1
"CP068268_39050443_39150442",6,85143,85313,"+",14.6198830409357,-1,171,"171_1",-1
"CP068268_39050443_39150442",6,85314,85484,"+",15.7894736842105,6.8e-17,171,"171_1",-1
"CP068268_39050443_39150442",6,85485,85655,"+",15.7894736842105,1.9e-20,171,"171_1",-1
"CP068268_39050443_39150442",6,85656,85826,"+",15.7894736842105,1.1e-18,171,"171_1",-1
"CP068268_39050443_39150442",6,69784,69840,"-",68.4210526315789,-1,57,"171_1",-1
